rep,Ne,divergence,mig_time,mig_rate,mig_model,mig_direction,D,ABBA,BABA,FST_AB,FST_BC
3,100000,shallow,intermediate,none,episodic,C_to_B,-0.0055334557663141385,373.36599999999885,377.52099999999916,0.1280833845769382,0.19645269264177165
4,100000,shallow,intermediate,none,episodic,C_to_B,0.08612382691048973,431.5548750000008,363.1148749999987,0.1375304239413708,0.2029140626584523
5,100000,shallow,intermediate,none,episodic,C_to_B,-0.010517375142474776,400.3136249999994,408.82362499999977,0.1311214671785885,0.20173531389872135
6,100000,shallow,intermediate,none,episodic,C_to_B,-0.020888672537075343,400.76274999999885,417.86274999999836,0.13629720358217462,0.20618176115973288
7,100000,shallow,intermediate,none,episodic,C_to_B,-0.025958516941431184,375.6052499999998,395.6252499999982,0.13168012683797792,0.2040933503774105
8,100000,shallow,intermediate,none,episodic,C_to_B,0.037549621678612546,438.4071250000002,406.67462500000033,0.14034373051670224,0.20356278627446517
9,100000,shallow,intermediate,none,episodic,C_to_B,-0.03197325288237442,391.01637499999913,416.8463749999995,0.13296824829835194,0.19767290112294417
0,100000,shallow,intermediate,none,episodic,symmetric,-0.040724449125416666,377.4143749999987,409.45937499999945,0.13861509331445873,0.20743549045845458
1,100000,shallow,intermediate,none,episodic,symmetric,0.02427151884765318,410.13662499999896,390.6991249999995,0.13169352907554824,0.19750033032463224
2,100000,shallow,intermediate,none,episodic,symmetric,0.017317606004217962,389.4773749999991,376.2173750000009,0.1298516551120497,0.19920938649496384
3,100000,shallow,intermediate,none,episodic,symmetric,-0.05595061104290975,371.6257500000001,415.6757499999995,0.13228481918360702,0.1984579618312277
4,100000,shallow,intermediate,none,episodic,symmetric,-0.027350672714974836,403.1861249999996,425.8611249999995,0.13472782680375947,0.19783343611994436
5,100000,shallow,intermediate,none,episodic,symmetric,-0.08534267852275886,332.64337499999874,394.7183749999999,0.13548481988451067,0.20676610688775077
6,100000,shallow,intermediate,none,episodic,symmetric,-0.042089304453901834,372.30887499999966,405.0263749999995,0.13248732573254812,0.2019037509091113
7,100000,shallow,intermediate,none,episodic,symmetric,-0.04279949285620552,372.4851249999997,405.79512500000055,0.13314014493747844,0.19816189171238194
8,100000,shallow,intermediate,none,episodic,symmetric,-0.03723531871005652,387.7463749999995,417.738874999999,0.13452817607209666,0.2146994385196903
9,100000,shallow,intermediate,none,episodic,symmetric,-0.023594077420279344,392.6261250000001,411.60112499999843,0.13770509927483976,0.19812890848516745
0,100000,shallow,intermediate,none,continuous,C_to_B,-0.06468829726125495,366.5653749999999,417.2703749999985,0.13625627695003953,0.20081064358956713
1,100000,shallow,intermediate,none,continuous,C_to_B,-0.034046937969559696,404.5026249999995,433.0176249999996,0.13720702467476267,0.19395009160541996
2,100000,shallow,intermediate,none,continuous,C_to_B,-0.045936780818896496,367.7159999999993,403.12599999999907,0.1332020603597125,0.18899380110649222
3,100000,shallow,intermediate,none,continuous,C_to_B,-0.038136980685928225,384.81349999999867,415.32849999999854,0.13684846547991522,0.20066019876913652
4,100000,shallow,intermediate,none,continuous,C_to_B,-0.008978970485145612,436.65662499999985,444.56912500000016,0.13700134446927686,0.1937488095048813
5,100000,shallow,intermediate,none,continuous,C_to_B,-0.039692129680487034,377.0016249999985,408.1666249999995,0.13348853672398028,0.19854868347825608
6,100000,shallow,intermediate,none,continuous,C_to_B,-0.0005666116783534623,385.8481249999996,386.28562500000044,0.13339005461708214,0.19738272501007806
7,100000,shallow,intermediate,none,continuous,C_to_B,-0.014911146358290113,356.41487499999965,367.20487499999894,0.12862393545857911,0.19532946983929358
8,100000,shallow,intermediate,none,continuous,C_to_B,0.025992318369228107,456.3561250000001,433.2336249999981,0.14634331368624093,0.20010714445406777
9,100000,shallow,intermediate,none,continuous,C_to_B,-0.03933076461890477,364.7321250000002,394.5971249999997,0.1291063565378852,0.1980149832344352
0,100000,shallow,intermediate,none,continuous,symmetric,-0.05953331718739324,384.92137499999933,433.65387499999895,0.13136333916381565,0.1963621109050406
1,100000,shallow,intermediate,none,continuous,symmetric,0.06020875559383181,437.49262499999924,387.802624999999,0.13355130966188342,0.19949101753094892
2,100000,shallow,intermediate,none,continuous,symmetric,-0.05044887860992868,423.143124999999,468.1056249999996,0.13700924949272394,0.20681939686027281
3,100000,shallow,intermediate,none,continuous,symmetric,-0.06931562877211378,401.51049999999896,461.31799999999856,0.13648877060669815,0.19908684211660496
4,100000,shallow,intermediate,none,continuous,symmetric,0.03441547292634266,420.9816249999997,392.9691249999985,0.13256439604960812,0.19546194481337875
5,100000,shallow,intermediate,none,continuous,symmetric,0.029032270349908924,439.0678749999988,414.2928749999979,0.13674369582406823,0.2012897557225174
6,100000,shallow,intermediate,none,continuous,symmetric,0.025711590037424494,428.20112499999874,406.7336249999993,0.12973820630045402,0.19656157132668944
7,100000,shallow,intermediate,none,continuous,symmetric,-0.03519064639177145,393.53162499999945,422.2391249999996,0.1319173431647228,0.21038451791547522
8,100000,shallow,intermediate,none,continuous,symmetric,0.006079819044846002,366.9487499999998,362.5137499999988,0.13325825104966596,0.20112561428855066
9,100000,shallow,intermediate,none,continuous,symmetric,0.027523094326730984,453.3641250000003,429.07662499999907,0.138318089537441,0.2039879897079956
0,100000,shallow,intermediate,low,episodic,C_to_B,0.08416419400655449,462.57600000000036,390.75599999999923,0.13354525654811925,0.19738119410342778
1,100000,shallow,intermediate,low,episodic,C_to_B,0.04727797258609171,458.0376249999989,416.6826249999997,0.1327436270303522,0.19465104572790018
2,100000,shallow,intermediate,low,episodic,C_to_B,-0.02603749295399321,423.1103749999999,445.73287499999947,0.1333784806454582,0.20365032494646623
3,100000,shallow,intermediate,low,episodic,C_to_B,0.03973014177598701,427.09124999999847,394.45124999999973,0.13642639617771604,0.1969620806311983
4,100000,shallow,intermediate,low,episodic,C_to_B,0.08033291314460753,419.2979999999994,356.9404999999991,0.13708363556236489,0.20067862942288348
5,100000,shallow,intermediate,low,episodic,C_to_B,0.0005181109744366637,354.83750000000043,354.4700000000002,0.13068821706613085,0.19903358720766137
6,100000,shallow,intermediate,low,episodic,C_to_B,0.009535265954404798,395.17412499999944,387.70912500000065,0.13492264747303523,0.19930688529902021
7,100000,shallow,intermediate,low,episodic,C_to_B,-0.03966694212710502,375.64699999999937,406.67949999999996,0.13301563726767715,0.1942342794590857
8,100000,shallow,intermediate,low,episodic,C_to_B,-0.026614473880960703,392.2054999999987,413.6529999999988,0.13479240083800673,0.2058300507602043
9,100000,shallow,intermediate,low,episodic,C_to_B,-0.0438703961532241,360.45237499999973,393.5298749999989,0.1298872701002855,0.20154098727766948
0,100000,shallow,intermediate,low,episodic,symmetric,-0.007375720987730283,394.6557499999991,400.520749999999,0.13732813839411107,0.20200628814304641
1,100000,shallow,intermediate,low,episodic,symmetric,0.03216364427229548,398.65049999999974,373.8054999999995,0.12920853760353795,0.1967558337279625
2,100000,shallow,intermediate,low,episodic,symmetric,-0.004604472860866696,383.44949999999983,386.99699999999956,0.13132237333314128,0.2062051215735219
3,100000,shallow,intermediate,low,episodic,symmetric,0.025397784125963038,395.5594999999999,375.9645000000004,0.1359137102105646,0.2019887229489506
4,100000,shallow,intermediate,low,episodic,symmetric,-0.028495792908643285,365.51849999999996,386.9609999999994,0.12901577827959546,0.19925661297427508
5,100000,shallow,intermediate,low,episodic,symmetric,-0.028898213340090264,387.6246249999985,410.6946249999993,0.13228597933320568,0.20053200186828563
6,100000,shallow,intermediate,low,episodic,symmetric,0.0046257075639482715,404.2321249999999,400.5096249999999,0.13658079385378594,0.19568191944199437
7,100000,shallow,intermediate,low,episodic,symmetric,0.02642738919005011,440.5373749999991,417.8523749999993,0.1390775296174026,0.20255086403521388
8,100000,shallow,intermediate,low,episodic,symmetric,0.004295260448551432,402.16137500000065,398.72137499999855,0.135862133624603,0.20081381937349654
9,100000,shallow,intermediate,low,episodic,symmetric,-0.02185404497823513,407.57862499999925,425.7911249999998,0.13433714433483776,0.1985877133787582
0,100000,shallow,intermediate,low,continuous,C_to_B,0.08256400508171845,485.4977499999977,411.4427499999989,0.13124460548796538,0.17898007598239016
1,100000,shallow,intermediate,low,continuous,C_to_B,0.019879174884114757,445.76674999999665,428.3892499999985,0.1389192621516322,0.1828847888683957
2,100000,shallow,intermediate,low,continuous,C_to_B,0.06523425878511123,470.38787499999734,412.7753749999978,0.13443723985383652,0.17970039686710831
3,100000,shallow,intermediate,low,continuous,C_to_B,0.03142682016147301,454.7614999999977,427.0489999999992,0.13311927417510522,0.1801867017739871
4,100000,shallow,intermediate,low,continuous,C_to_B,0.07197454071530475,458.65462499999484,397.06462500000015,0.1293450059415113,0.17727418168993436
5,100000,shallow,intermediate,low,continuous,C_to_B,0.09595965491880776,481.14012499999876,396.88512499999905,0.136716989921626,0.1785254472066895
6,100000,shallow,intermediate,low,continuous,C_to_B,0.0060358319542982795,420.23499999999814,415.19249999999863,0.13521359773017005,0.18558095246272918
7,100000,shallow,intermediate,low,continuous,C_to_B,0.05246230510887495,434.6532499999966,391.32074999999895,0.1279130063279802,0.17196872334325672
8,100000,shallow,intermediate,low,continuous,C_to_B,0.00465774787162272,462.39837499999527,458.11087499999877,0.1351646569820217,0.1797290356738847
9,100000,shallow,intermediate,low,continuous,C_to_B,0.0443782666464165,478.79012499999834,438.10012499999897,0.13399096848985306,0.17442700150701207
0,100000,shallow,intermediate,low,continuous,symmetric,0.1533245924673354,529.434374999999,388.66687499999824,0.12812482801380165,0.1833734346177364
1,100000,shallow,intermediate,low,continuous,symmetric,0.2119333217324178,512.7676249999976,333.43012500000003,0.12390995387300875,0.1838125545225459
2,100000,shallow,intermediate,low,continuous,symmetric,0.1179817539505292,477.46624999999733,376.69124999999866,0.12597516076488427,0.19353195567915157
3,100000,shallow,intermediate,low,continuous,symmetric,0.1290788496321803,554.2446249999973,427.5196249999977,0.12966612037116254,0.178476814976734
4,100000,shallow,intermediate,low,continuous,symmetric,0.1620200630171842,559.0004999999976,403.11799999999937,0.1369633296521946,0.18163309483286225
5,100000,shallow,intermediate,low,continuous,symmetric,0.16956099730450025,486.50374999999724,345.4387499999987,0.12809915304031252,0.18139515597661382
6,100000,shallow,intermediate,low,continuous,symmetric,0.07735294288120344,487.92412499999864,417.8591249999981,0.12809065145306947,0.18817286711998207
7,100000,shallow,intermediate,low,continuous,symmetric,0.11758266194557115,530.846875,419.14437499999946,0.1343655125497194,0.19211772721340142
8,100000,shallow,intermediate,low,continuous,symmetric,0.04478560319669259,447.23849999999766,408.895999999999,0.12859436992459466,0.19110846293723588
9,100000,shallow,intermediate,low,continuous,symmetric,0.16562478196131483,490.7418749999963,351.2818749999985,0.12693658881497866,0.18275419273204357
0,100000,shallow,intermediate,moderate,episodic,C_to_B,0.024824646806108845,406.8394999999993,387.1294999999999,0.13419654697863084,0.19376152779591596
1,100000,shallow,intermediate,moderate,episodic,C_to_B,0.0273441885740034,428.9181249999987,406.0856249999988,0.13391523088638682,0.20011968672094801
2,100000,shallow,intermediate,moderate,episodic,C_to_B,0.042161078252121606,412.3982499999993,379.0307500000009,0.13580030326060585,0.2010096256520702
3,100000,shallow,intermediate,moderate,episodic,C_to_B,-0.06588829501397885,392.6376249999994,448.0276249999996,0.14339616945052164,0.20077225919532662
4,100000,shallow,intermediate,moderate,episodic,C_to_B,0.04145527927860021,442.27949999999845,407.06949999999875,0.13214291509808668,0.19863250540084704
5,100000,shallow,intermediate,moderate,episodic,C_to_B,-0.0088581789370111,413.43362499999995,420.82362499999874,0.13750639713132742,0.2074920087005659
6,100000,shallow,intermediate,moderate,episodic,C_to_B,0.009979966855461942,379.3762499999999,371.87874999999985,0.1323880229212719,0.2052567124411312
7,100000,shallow,intermediate,moderate,episodic,C_to_B,-0.03792841482978497,382.76474999999914,412.9447499999999,0.13808839645551033,0.2071336010950689
8,100000,shallow,intermediate,moderate,episodic,C_to_B,0.017427019712924364,376.71087499999953,363.8058749999989,0.1354045278420503,0.19947938677604365
9,100000,shallow,intermediate,moderate,episodic,C_to_B,0.01271480276844316,424.42687499999886,413.7693750000002,0.13626171343341706,0.21371241200766944
0,100000,shallow,intermediate,moderate,episodic,symmetric,-0.022819196474289673,375.71612499999935,393.2636249999995,0.1314092640161556,0.20111118801504335
1,100000,shallow,intermediate,moderate,episodic,symmetric,-0.04753196109304389,385.79074999999943,424.2957499999995,0.13248356708589287,0.1980896620916218
2,100000,shallow,intermediate,moderate,episodic,symmetric,0.015030802825016957,405.68674999999985,393.67174999999855,0.13219151520586636,0.19951275068180072
3,100000,shallow,intermediate,moderate,episodic,symmetric,-0.03450781221257101,429.7216249999989,460.4391250000002,0.1372708747725962,0.20607167922723585
4,100000,shallow,intermediate,moderate,episodic,symmetric,-0.0254855236354543,381.7582499999995,401.7257499999998,0.13562455152114394,0.20648728416953246
5,100000,shallow,intermediate,moderate,episodic,symmetric,-0.03228093946176389,382.10749999999877,407.5999999999996,0.13467008988271514,0.20648439947150954
6,100000,shallow,intermediate,moderate,episodic,symmetric,0.056181793113357636,455.7904999999996,407.30049999999875,0.13553856772637152,0.19833866791879282
7,100000,shallow,intermediate,moderate,episodic,symmetric,0.03992720965038683,401.52512499999966,370.6926249999997,0.13664558822966671,0.1931664018843693
8,100000,shallow,intermediate,moderate,episodic,symmetric,0.007041179199414207,403.49987499999884,397.8573749999991,0.1324366120831902,0.19712320312587786
9,100000,shallow,intermediate,moderate,episodic,symmetric,-0.005605865117511838,411.75399999999973,416.3964999999997,0.1373344741897966,0.20548104707862727
0,100000,shallow,intermediate,moderate,continuous,C_to_B,0.5356928433335616,1336.4712500000348,404.0737500000013,0.139629898443747,0.039399727683752446
1,100000,shallow,intermediate,moderate,continuous,C_to_B,0.48197454026428177,1206.750750000021,421.82074999999935,0.12916630499778878,0.03537910831715835
2,100000,shallow,intermediate,moderate,continuous,C_to_B,0.5572350782665041,1346.2270000000233,382.7694999999991,0.13252365535379113,0.03653017375788675
3,100000,shallow,intermediate,moderate,continuous,C_to_B,0.5410613988266837,1303.9253750000285,388.3178749999998,0.13125095623889152,0.03399730016401159
4,100000,shallow,intermediate,moderate,continuous,C_to_B,0.5194543626705391,1321.1748750000222,417.8373750000003,0.12919405391160144,0.034074036217116854
